SpeciesName,month,year,stateProvince,decimalLatitude,decimalLongitude
Little Curfew,12,1981,Northern Territory,-12.3104,132.828
Little Curfew,3,1982,Northern Territory,-12.2936,132.819
Little Curfew,9,1981,Northern Territory,-12.3471,132.848
Little Curfew,6,1983,Northern Territory,-12.2777,132.852
Little Curfew,12,1981,Northern Territory,-12.2577,132.857
Little Curfew,9,1981,Northern Territory,-12.3104,132.828
Little Curfew,12,1981,Northern Territory,-12.2775,132.83
Little Curfew,6,1981,Northern Territory,-12.3469,132.836
Little Curfew,6,1983,Northern Territory,-12.3133,132.861
Little Curfew,3,1983,Northern Territory,-12.2773,132.808
Little Curfew,9,1983,Northern Territory,-12.3471,132.848
Little Curfew,9,1981,Northern Territory,-12.2777,132.852
Little Curfew,6,1984,Northern Territory,-12.2573,132.846
Little Curfew,9,1983,Northern Territory,-12.3104,132.828
Little Curfew,6,1981,Northern Territory,-12.2775,132.83
Little Curfew,9,1983,Northern Territory,-12.3469,132.836
Little Curfew,3,1983,Northern Territory,-12.2925,132.808
Little Curfew,9,1983,Northern Territory,-12.2773,132.808
Little Curfew,12,1983,Northern Territory,-12.3471,132.848
Little Curfew,12,1981,Northern Territory,-12.3474,132.87
Little Curfew,12,1982,Northern Territory,-12.2573,132.846
Little Curfew,6,1983,Northern Territory,-12.3474,132.87
Little Curfew,3,1982,Northern Territory,-12.2775,132.83
Little Curfew,6,1983,Northern Territory,-12.3123,132.85
Little Curfew,3,1982,Northern Territory,-12.2777,132.863
Little Curfew,3,1983,Northern Territory,-12.2915,132.796
Little Curfew,6,1983,Northern Territory,-12.3123,132.85
Little Curfew,9,1981,Northern Territory,-12.3474,132.87
Little Curfew,3,1982,Northern Territory,-12.2573,132.846
Little Curfew,3,1983,Northern Territory,-12.3474,132.87
Little Curfew,6,1983,Northern Territory,-12.2946,132.83
Little Curfew,9,1983,Northern Territory,-12.3123,132.85
Little Curfew,12,1981,Northern Territory,-12.3262,132.816
Little Curfew,9,1981,Northern Territory,-12.2915,132.796
Little Curfew,9,1981,Northern Territory,-12.3123,132.85
Little Curfew,3,1983,Northern Territory,-12.3474,132.87
Little Curfew,3,1983,Northern Territory,-12.2779,132.885
Little Curfew,3,1982,Northern Territory,-12.3638,132.831
Little Curfew,3,1983,Northern Territory,-12.2946,132.83
Little Curfew,3,1984,Northern Territory,-12.3289,132.837
Little Curfew,3,1983,Northern Territory,-12.3104,132.828
Little Curfew,12,1981,Northern Territory,-12.2776,132.841
Little Curfew,9,1983,Northern Territory,-12.2561,132.813
Little Curfew,6,1982,Northern Territory,-12.2956,132.841
Little Curfew,12,1983,Northern Territory,-12.2565,132.824
Little Curfew,9,1983,Northern Territory,-12.3476,132.881
Little Curfew,12,1981,Northern Territory,-12.3276,132.827
Little Curfew,12,1983,Northern Territory,-12.3289,132.837
Little Curfew,3,1983,Northern Territory,-12.2774,132.819
Little Curfew,12,1983,Northern Territory,-12.2775,132.83
Little Curfew,12,1982,Northern Territory,-12.3289,132.837
Little Curfew,3,1984,Northern Territory,-12.3113,132.839
Little Curfew,12,1982,Northern Territory,-12.2565,132.824
Little Curfew,9,1981,Northern Territory,-12.3638,132.831
Little Curfew,3,1982,Northern Territory,-12.3236,132.794
Little Curfew,9,1982,Northern Territory,-12.3094,132.817
Little Curfew,3,1983,Northern Territory,-12.364,132.853
Little Curfew,6,1981,Northern Territory,-12.3123,132.85
Little Curfew,6,1983,Northern Territory,-12.3236,132.794
Little Curfew,6,1984,Northern Territory,-12.3113,132.839
Little Curfew,3,1983,Northern Territory,-12.3464,132.803
Little Curfew,6,1983,Northern Territory,-12.3133,132.861
Little Curfew,12,1983,Northern Territory,-12.3094,132.817
Little Curfew,3,1983,Northern Territory,-12.3094,132.817
Little Curfew,9,1982,Northern Territory,-12.364,132.853
Little Curfew,6,1982,Northern Territory,-12.2925,132.808
Little Curfew,9,1982,Northern Territory,-12.3236,132.794
Little Curfew,6,1983,Northern Territory,-12.3113,132.839
Little Curfew,6,1981,Northern Territory,-12.2778,132.874
Little Curfew,9,1982,Northern Territory,-12.3133,132.861
Little Curfew,9,1983,Northern Territory,-12.3094,132.817
Little Curfew,6,1982,Northern Territory,-12.3094,132.817
Little Curfew,6,1983,Northern Territory,-12.364,132.853
Little Curfew,9,1983,Northern Territory,-12.2925,132.808
Little Curfew,6,1981,Northern Territory,-12.3289,132.837
Little Curfew,3,1983,Northern Territory,-12.3113,132.839
Little Curfew,6,1981,Northern Territory,-12.2561,132.813
Little Curfew,9,1981,Northern Territory,-12.3133,132.861
Little Curfew,12,1982,Northern Territory,-12.3094,132.817
Little Curfew,6,1982,Northern Territory,-12.3471,132.848
Little Curfew,3,1984,Northern Territory,-12.3142,132.872
Little Curfew,6,1983,Northern Territory,-12.3476,132.881
Little Curfew,6,1983,Northern Territory,-12.2557,132.802
Little Curfew,12,1982,Northern Territory,-12.2776,132.841
Little Curfew,4,1983,Northern Territory,-12.3473,132.859
Little Curfew,9,1983,Northern Territory,-12.3133,132.861
Little Curfew,3,1982,Northern Territory,-12.3469,132.836
Little Curfew,3,1983,Northern Territory,-12.2778,132.874
Little Curfew,4,1983,Northern Territory,-12.3152,132.883
Little Curfew,6,1983,Northern Territory,-12.3638,132.831
Little Curfew,6,1982,Northern Territory,-12.3142,132.872
Little Curfew,9,1982,Northern Territory,-12.2776,132.841
Little Curfew,7,1982,Northern Territory,-12.3473,132.859
Little Curfew,3,1983,Northern Territory,-12.3133,132.861
Little Curfew,6,1982,Northern Territory,-12.3152,132.883
Little Curfew,3,1983,Northern Territory,-12.3123,132.85
Little Curfew,4,1982,Northern Territory,-12.3236,132.794
Little Curfew,6,1981,Northern Territory,-12.3638,132.831
Little Curfew,3,1983,Northern Territory,-12.3473,132.859
Little Curfew,3,1984,Northern Territory,-12.3262,132.816
Little Curfew,4,1984,Northern Territory,-12.3473,132.859
Little Curfew,3,1982,Northern Territory,-12.3636,132.809
Little Curfew,6,1984,Northern Territory,-12.3471,132.848
Little Curfew,9,1983,Northern Territory,-12.2778,132.874
Little Curfew,10,1983,Northern Territory,-12.3236,132.794
Little Curfew,6,1982,Northern Territory,-12.3133,132.861
Little Curfew,6,1982,Northern Territory,-12.3473,132.859
Little Curfew,3,1983,Northern Territory,-12.2777,132.863
Little Curfew,7,1981,Northern Territory,-12.2569,132.835
Little Curfew,3,1983,Northern Territory,-12.2557,132.802
Little Curfew,6,1984,Northern Territory,-12.3469,132.836
Little Curfew,4,1982,Northern Territory,-12.3289,132.837
Little Curfew,7,1982,Northern Territory,-12.2946,132.83
Little Curfew,3,1984,Northern Territory,-12.3466,132.814
Little Curfew,4,1984,Northern Territory,-12.2936,132.819
Little Curfew,9,1981,Northern Territory,-12.3262,132.816
Little Curfew,7,1981,Northern Territory,-12.3236,132.794
Little Curfew,3,1983,Northern Territory,-12.3094,132.817
Little Curfew,3,1983,Northern Territory,-12.3289,132.837
Little Curfew,4,1983,Northern Territory,-12.3289,132.837
Little Curfew,7,1981,Northern Territory,-12.3276,132.827
Little Curfew,6,1984,Northern Territory,-12.3466,132.814
Little Curfew,10,1982,Northern Territory,-12.2553,132.791
Little Curfew,6,1982,Northern Territory,-12.2573,132.846
Little Curfew,4,1984,Northern Territory,-12.3236,132.794
Little Curfew,6,1983,Northern Territory,-12.3289,132.837
Little Curfew,12,1983,Northern Territory,-12.3123,132.85
Little Curfew,1,1984,Northern Territory,-12.3289,132.837
Little Curfew,7,1983,Northern Territory,-12.2557,132.802
Little Curfew,9,1982,Northern Territory,-12.3466,132.814
Little Curfew,10,1981,Northern Territory,-12.2553,132.791
Little Curfew,3,1984,Northern Territory,-12.3464,132.803
Little Curfew,1,1983,Northern Territory,-12.3094,132.817
Little Curfew,3,1984,Northern Territory,-12.3473,132.859
Little Curfew,3,1982,Northern Territory,-12.3123,132.85
Little Curfew,7,1983,Northern Territory,-12.3473,132.859
Little Curfew,1,1984,Northern Territory,-12.3471,132.848
Little Curfew,12,1983,Northern Territory,-12.2777,132.852
Little Curfew,4,1983,Northern Territory,-12.3639,132.842
Little Curfew,6,1984,Northern Territory,-12.3123,132.85
Little Curfew,7,1982,Northern Territory,-12.3142,132.872
Little Curfew,9,1981,Northern Territory,-12.2557,132.802
Little Curfew,12,1982,Northern Territory,-12.3123,132.85
Little Curfew,4,1983,Northern Territory,-12.3276,132.827
Little Curfew,10,1983,Northern Territory,-12.3471,132.848
Little Curfew,9,1983,Northern Territory,-12.2777,132.852
Little Curfew,1,1982,Northern Territory,-12.3639,132.842
Little Curfew,6,1982,Northern Territory,-12.2778,132.874
Little Curfew,4,1982,Northern Territory,-12.3276,132.827
Little Curfew,6,1984,Northern Territory,-12.2946,132.83
Little Curfew,12,1981,Northern Territory,-12.3123,132.85
Little Curfew,10,1982,Northern Territory,-12.3276,132.827
Little Curfew,7,1982,Northern Territory,-12.3471,132.848
Little Curfew,10,1982,Northern Territory,-12.3289,132.837
Little Curfew,12,1983,Northern Territory,-12.3636,132.809
Little Curfew,3,1983,Northern Territory,-12.3466,132.814
Little Curfew,1,1983,Northern Territory,-12.2946,132.83
Little Curfew,6,1981,Northern Territory,-12.3276,132.827
Little Curfew,6,1983,Northern Territory,-12.2915,132.796
Little Curfew,7,1983,Northern Territory,-12.3276,132.827
Little Curfew,3,1984,Northern Territory,-12.3468,132.825
Little Curfew,1,1982,Northern Territory,-12.2569,132.835
Little Curfew,6,1984,Northern Territory,-12.3636,132.809
Little Curfew,12,1983,Northern Territory,-12.3466,132.814
Little Curfew,1,1982,Northern Territory,-12.3276,132.827
Little Curfew,9,1983,Northern Territory,-12.3276,132.827
Little Curfew,3,1984,Northern Territory,-12.2915,132.796
Little Curfew,7,1981,Northern Territory,-12.2557,132.802
Little Curfew,6,1984,Northern Territory,-12.3468,132.825
Little Curfew,10,1981,Northern Territory,-12.3249,132.805
Little Curfew,4,1984,Northern Territory,-12.2946,132.83
Little Curfew,12,1982,Northern Territory,-12.3104,132.828
Little Curfew,4,1983,Northern Territory,-12.2557,132.802
Little Curfew,12,1982,Northern Territory,-12.2946,132.83
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,6,1991,Victoria,-38.3388,145.5166
Eurasian Whimbrel,12,1990,Victoria,-38.4026,145.2824
Eurasian Whimbrel,12,2018,Victoria,-38.691,146.3351
Eurasian Whimbrel,3,1978,Victoria,-38.4651,145.2846
Eurasian Whimbrel,6,1987,Victoria,-38.3818,145.5346
Eurasian Whimbrel,,,Victoria,-37.9984,148.0012
Eurasian Whimbrel,12,2018,Victoria,-38.691,146.3351
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,6,1986,Victoria,-38.4026,145.2824
Eurasian Whimbrel,9,1990,Victoria,-38.4602,145.2883
Eurasian Whimbrel,12,1978,Victoria,-38.2734,145.3263
Eurasian Whimbrel,12,1979,Victoria,-38.2485,144.5846
Eurasian Whimbrel,9,1985,Victoria,-38.3818,145.5346
Eurasian Whimbrel,12,1984,Victoria,-38.381,145.2959
Eurasian Whimbrel,12,1987,Victoria,-38.2734,145.3263
Eurasian Whimbrel,3,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,12,1986,Victoria,-38.4605,145.3112
Eurasian Whimbrel,6,2017,Victoria,-38.372,145.549
Eurasian Whimbrel,6,1974,Victoria,-38.3651,145.4846
Eurasian Whimbrel,12,2017,Victoria,-38.4577,145.2965
Eurasian Whimbrel,6,2017,Victoria,-38.372,145.549
Eurasian Whimbrel,12,1991,Victoria,-38.0482,147.452
Eurasian Whimbrel,12,2018,Victoria,-38.691,146.3351
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,9,1978,Victoria,-38.4651,145.2846
Eurasian Whimbrel,6,1987,Victoria,-38.2692,144.6642
Eurasian Whimbrel,3,2018,Victoria,-38.4577,145.2965
Eurasian Whimbrel,3,2018,Victoria,-38.4577,145.2965
Eurasian Whimbrel,9,1978,Victoria,-38.3388,145.5166
Eurasian Whimbrel,9,2018,Victoria,-38.691,146.3351
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,3,1977,Victoria,-38.4151,145.2513
Eurasian Whimbrel,3,2019,Victoria,-38.464,145.3026
Eurasian Whimbrel,12,1981,Victoria,-38.2485,144.5846
Eurasian Whimbrel,9,1979,Victoria,-38.2485,144.5846
Eurasian Whimbrel,6,2017,Victoria,-38.3388,145.5162
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,3,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,3,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,9,1978,Victoria,-38.4151,145.2513
Eurasian Whimbrel,3,2019,Victoria,-38.464,145.3026
Eurasian Whimbrel,12,2017,Victoria,-38.4577,145.2965
Eurasian Whimbrel,3,2018,Victoria,-38.4577,145.2965
Eurasian Whimbrel,6,1977,Victoria,-38.4214,145.3488
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,3,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,12,2015,Victoria,-38.4028,145.2663
Eurasian Whimbrel,12,2018,Victoria,-38.464,145.3026
Eurasian Whimbrel,6,1976,Victoria,-38.3484,145.5346
Eurasian Whimbrel,3,2018,Victoria,-38.4577,145.2965
Eurasian Whimbrel,3,2019,Victoria,-38.3388,145.5162
Eurasian Whimbrel,3,2000,Victoria,-37.5572,149.7551
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,12,2018,Victoria,-38.464,145.3026
Eurasian Whimbrel,12,1976,Victoria,-38.4651,145.2846
Eurasian Whimbrel,3,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,3,2000,Victoria,-38.3942,145.2773
Eurasian Whimbrel,12,1978,Victoria,-38.7484,146.5846
Eurasian Whimbrel,3,2019,Victoria,-38.3388,145.5162
Eurasian Whimbrel,9,1974,Victoria,-38.4651,145.2846
Eurasian Whimbrel,12,2017,Victoria,-38.4577,145.2965
Eurasian Whimbrel,3,2019,Victoria,-38.464,145.3026
Eurasian Whimbrel,,,Victoria,-38.4151,145.4179
Eurasian Whimbrel,9,1978,Victoria,-38.4151,145.2513
Eurasian Whimbrel,4,1979,Victoria,-38.4214,145.3488
Eurasian Whimbrel,12,1990,Victoria,-38.4651,145.2846
Eurasian Whimbrel,12,1987,Victoria,-38.2767,145.3144
Eurasian Whimbrel,12,2002,Victoria,-38.6487,145.8159
Eurasian Whimbrel,6,1977,Victoria,-38.2485,144.5846
Eurasian Whimbrel,3,1974,Victoria,-38.4651,145.2846
Eurasian Whimbrel,3,2019,Victoria,-38.4577,145.2965
Eurasian Whimbrel,3,2005,Victoria,-38.0437,141.0067
Eurasian Whimbrel,1,1974,Victoria,-38.4214,145.3488
Eurasian Whimbrel,3,1978,Victoria,-38.4151,145.2513
Eurasian Whimbrel,3,2017,Victoria,-38.3388,145.5162
Eurasian Whimbrel,12,1906,Victoria,-38.3318,144.8346
Eurasian Whimbrel,12,2017,Victoria,-38.4577,145.2965
Eurasian Whimbrel,6,1988,Victoria,-38.4651,145.2846
Eurasian Whimbrel,9,1978,Victoria,-38.2485,144.5846
Eurasian Whimbrel,3,1977,Victoria,-38.7331,146.5359
Eurasian Whimbrel,6,2017,Victoria,-38.3388,145.5162
Eurasian Whimbrel,9,1984,Victoria,-38.4651,145.2846
Eurasian Whimbrel,6,2019,Victoria,-38.3388,145.5162
Eurasian Whimbrel,6,2017,Victoria,-38.3388,145.5162
Eurasian Whimbrel,3,1975,Victoria,-38.4651,145.2846
Eurasian Whimbrel,9,1978,Victoria,-38.4651,145.2846
Eurasian Whimbrel,3,2017,Victoria,-38.4577,145.2965
Eurasian Whimbrel,12,1987,Victoria,-38.3484,145.5346
Eurasian Whimbrel,3,2019,Victoria,-38.3388,145.5162
Eurasian Whimbrel,3,1974,Victoria,-38.4651,145.2846
Eurasian Whimbrel,6,2017,Victoria,-38.3388,145.5162
Eurasian Whimbrel,3,2017,Victoria,-38.3388,145.5162
Eurasian Whimbrel,12,1984,Victoria,-38.4026,145.2824
Eurasian Whimbrel,9,1988,Victoria,-38.3818,145.5346
Eurasian Whimbrel,12,2017,Victoria,-38.4577,145.2965
Eurasian Whimbrel,6,1987,Victoria,-38.4214,145.3488
Eurasian Whimbrel,3,2000,Victoria,-38.6487,145.8159
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,6,2017,Victoria,-38.3388,145.5162
Eurasian Whimbrel,12,1973,Victoria,-38.2318,145.4513
Eurasian Whimbrel,12,1978,Victoria,-38.4026,145.2824
Eurasian Whimbrel,3,2018,Victoria,-38.4577,145.2965
Eurasian Whimbrel,3,2007,Victoria,-38.45,145.2833
Eurasian Whimbrel,3,1975,Victoria,-38.4214,145.3488
Eurasian Whimbrel,12,1973,Victoria,-38.2318,145.4846
Eurasian Whimbrel,12,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,,,Victoria,-37.9151,147.9179
Eurasian Whimbrel,6,1993,Victoria,-38.2555,144.6589
Eurasian Whimbrel,12,1978,Victoria,-38.4651,145.2846
Eurasian Whimbrel,3,2018,Victoria,-38.4577,145.2965
Eurasian Whimbrel,12,1992,Victoria,-38.3735,145.5422
Eurasian Whimbrel,12,2017,Victoria,-38.3388,145.5162
Eurasian Whimbrel,3,1999,Victoria,-38.3254,145.518
Eurasian Whimbrel,3,2017,Victoria,-38.464,145.3026
Eurasian Whimbrel,9,1985,Victoria,-38.4026,145.2824
Eurasian Whimbrel,3,2019,Victoria,-38.4793,145.2365
Eurasian Whimbrel,9,1983,Victoria,-38.4651,145.2846
Eurasian Whimbrel,3,2018,Victoria,-38.4577,145.2965
Eurasian Whimbrel,12,1999,Victoria,-37.5527,149.6768
Eurasian Whimbrel,3,2019,Victoria,-38.3388,145.5162
Eurasian Whimbrel,3,2001,Victoria,-37.527,149.7766
Eurasian Whimbrel,3,2019,Victoria,-38.3388,145.5162
Eurasian Whimbrel,3,1999,Victoria,-37.5625,149.7609
Eurasian Whimbrel,3,2019,Victoria,-38.4793,145.2365
Eurasian Whimbrel,9,1988,Victoria,-38.4651,145.2846
Eurasian Whimbrel,3,2017,Victoria,-38.4577,145.2965
Eurasian Whimbrel,9,1985,Victoria,-38.2318,145.4846
